run_id,name,test_accuracy,test_sensitivity,test_specificity,val_accuracy,train_samples,batch_size,learning_rate,epochs
zjli6f9o,trainsample_426_run_3,78.05280528052805,0.7745098038962578,0.7866666666404444,83.27067669172934,426,16,0.0005,1000
e8mi2c8n,trainsample_231_run_3,76.73267326732673,0.7843137254645649,0.749999999975,80.82706766917293,231,16,0.0005,1000
u6akkm8i,trainsample_2128_run_4,92.9042904290429,0.9477124182696826,0.9099999999696666,93.23308270676692,2128,16,0.0005,1000
egy7ajkt,trainsample_1915_run_4,91.0891089108911,0.9019607842842496,0.9199999999693332,91.9172932330827,1915,16,0.0005,1000
78mkvb4a,trainsample_1702_run_4,89.93399339933993,0.9117647058525566,0.8866666666371111,91.54135338345864,1702,16,0.0005,1000
tnzfni45,trainsample_1490_run_4,88.28382838283828,0.8921568627159425,0.8733333333042222,91.16541353383458,1490,16,0.0005,1000
n55k526p,trainsample_1277_run_4,87.95379537953795,0.8986928104281473,0.8599999999713334,90.6015037593985,1277,16,0.0005,1000
l1t074vv,trainsample_1064_run_4,87.95379537953795,0.8725490195793284,0.8866666666371111,87.96992481203007,1064,16,0.0005,1000
rucjjv7c,trainsample_851_run_4,81.02310231023102,0.803921568601179,0.8166666666394444,87.21804511278195,851,16,0.0005,1000
2aew2bx9,trainsample_683_run_4,82.67326732673267,0.7941176470328719,0.8599999999713334,85.90225563909775,683,16,0.0005,1000
gsxz8bdb,trainsample_426_run_4,78.05280528052805,0.738562091479132,0.8233333333058889,82.5187969924812,426,16,0.0005,1000
h3stylvf,trainsample_231_run_4,76.56765676567657,0.803921568601179,0.7266666666424444,80.07518796992481,231,16,0.0005,1000
bv04pf2f,trainsample_2128_run_5,90.75907590759076,0.924836601276966,0.8899999999703333,92.66917293233082,2128,16,0.0005,1000
uz6907m0,trainsample_1915_run_5,92.73927392739274,0.9313725489891708,0.9233333333025556,92.29323308270678,1915,16,0.0005,1000
vsjdk20x,trainsample_1702_run_5,90.75907590759076,0.9117647058525566,0.9033333333032222,90.78947368421052,1702,16,0.0005,1000
zanyr492,trainsample_1490_run_5,87.45874587458746,0.8856209150037379,0.8633333333045555,89.84962406015038,1490,16,0.0005,1000
2tg66i63,trainsample_1277_run_5,86.63366336633663,0.8496732025866119,0.8833333333038889,89.28571428571429,1277,16,0.0005,1000
7esm932t,trainsample_1064_run_5,87.29372937293729,0.8856209150037379,0.8599999999713334,89.28571428571429,1064,16,0.0005,1000
nwyh3nhm,trainsample_851_run_5,80.85808580858085,0.7973856208889744,0.8199999999726666,86.46616541353383,851,16,0.0005,1000
3wzu8s81,trainsample_683_run_5,84.32343234323433,0.8431372548744073,0.8433333333052222,86.46616541353383,683,16,0.0005,1000
yvle83lq,trainsample_426_run_5,78.54785478547855,0.7875816993206672,0.7833333333072222,82.5187969924812,426,16,0.0005,1000
8uypqyya,trainsample_231_run_5,76.89768976897689,0.748366013047439,0.7899999999736667,80.82706766917293,231,16,0.0005,1000
zbuvymsl,trainsample_2128_run_6,92.9042904290429,0.9183006535647614,0.9399999999686668,92.4812030075188,2128,16,0.0005,1000
8ul0ync2,trainsample_1915_run_6,89.76897689768977,0.8660130718671237,0.929999999969,92.85714285714286,1915,16,0.0005,1000
16extq10,trainsample_1702_run_6,91.25412541254126,0.9150326797086592,0.9099999999696666,91.54135338345864,1702,16,0.0005,1000
1r02nyx7,trainsample_1490_run_6,88.77887788778878,0.9183006535647614,0.8566666666381111,90.22556390977444,1490,16,0.0005,1000
u8msqs3x,trainsample_1277_run_6,88.11881188118812,0.9019607842842496,0.8599999999713334,90.78947368421052,1277,16,0.0005,1000
l36ldxgz,trainsample_1064_run_6,84.81848184818482,0.8202614378816908,0.8766666666374444,88.53383458646617,1064,16,0.0005,1000
0f9l2n9p,trainsample_851_run_6,82.17821782178217,0.8431372548744073,0.7999999999733333,84.02255639097744,851,16,0.0005,1000
etew27dc,trainsample_683_run_6,84.81848184818482,0.8398692810183049,0.8566666666381111,87.59398496240601,683,16,0.0005,1000
cw6354wc,trainsample_426_run_6,79.53795379537954,0.8431372548744073,0.7466666666417777,81.76691729323309,426,16,0.0005,1000
pj87fc6k,trainsample_231_run_6,76.23762376237624,0.8071895424572814,0.7166666666427778,80.82706766917293,231,16,0.0005,1000
do45mfzb,trainsample_2128_run_7,92.73927392739274,0.9313725489891708,0.9233333333025556,91.35338345864662,2128,16,0.0005,1000
tbwt88gk,trainsample_1915_run_7,91.4191419141914,0.905228758140352,0.9233333333025556,91.35338345864662,1915,16,0.0005,1000
b3dzpiwz,trainsample_1702_run_7,91.0891089108911,0.9183006535647614,0.9033333333032222,90.78947368421052,1702,16,0.0005,1000
s9j06ba6,trainsample_1490_run_7,87.62376237623762,0.9183006535647614,0.8333333333055555,90.0375939849624,1490,16,0.0005,1000
oln1vega,trainsample_1277_run_7,87.62376237623762,0.9084967319964544,0.8433333333052222,90.41353383458647,1277,16,0.0005,1000
vlpri992,trainsample_1064_run_7,87.62376237623762,0.8823529411476355,0.869999999971,90.6015037593985,1064,16,0.0005,1000
ds9bezg6,trainsample_851_run_7,82.67326732673267,0.8562091502988167,0.7966666666401111,83.0827067669173,851,16,0.0005,1000
j5ywnog1,trainsample_683_run_7,84.15841584158416,0.8464052287305096,0.8366666666387778,86.46616541353383,683,16,0.0005,1000
9fcndljz,trainsample_426_run_7,77.72277227722772,0.7614379084718484,0.7933333333068888,83.45864661654136,426,16,0.0005,1000
4cnvxeks,trainsample_231_run_7,76.56765676567657,0.7581699346157461,0.7733333333075555,80.07518796992481,231,16,0.0005,1000
q4tbzvm5,trainsample_2128_run_8,91.5841584158416,0.9019607842842496,0.929999999969,93.23308270676692,2128,16,0.0005,1000
f6y8g3a0,trainsample_1915_run_8,91.91419141914191,0.9313725489891708,0.9066666666364444,92.66917293233082,1915,16,0.0005,1000
72g8v7qv,trainsample_1702_run_8,91.4191419141914,0.9346405228452732,0.8933333333035556,90.97744360902256,1702,16,0.0005,1000
y36jxqi4,trainsample_1490_run_8,86.63366336633663,0.9183006535647614,0.8133333333062222,90.78947368421052,1490,16,0.0005,1000
wudzca80,trainsample_1277_run_8,89.10891089108911,0.8921568627159425,0.8899999999703333,91.16541353383458,1277,16,0.0005,1000
4g92k4gw,trainsample_1064_run_8,85.47854785478548,0.8006535947450767,0.9099999999696666,87.78195488721805,1064,16,0.0005,1000
c56v2sb9,trainsample_851_run_8,80.85808580858085,0.8333333333061002,0.7833333333072222,86.8421052631579,851,16,0.0005,1000
29wnlt2o,trainsample_683_run_8,83.82838283828383,0.8888888888598402,0.7866666666404444,86.2781954887218,683,16,0.0005,1000
bup0fyxc,trainsample_426_run_8,79.04290429042904,0.8398692810183049,0.7399999999753333,82.14285714285714,426,16,0.0005,1000
r8lv4de3,trainsample_231_run_8,76.4026402640264,0.803921568601179,0.7233333333092222,80.82706766917293,231,16,0.0005,1000
m5oc7996,trainsample_2128_run_9,92.24422442244224,0.9346405228452732,0.9099999999696666,93.60902255639095,2128,16,0.0005,1000
9b7nhz58,trainsample_1915_run_9,92.9042904290429,0.9281045751330684,0.929999999969,92.4812030075188,1915,16,0.0005,1000
mjrfm4y2,trainsample_1702_run_9,89.93399339933993,0.9117647058525566,0.8866666666371111,88.53383458646617,1702,16,0.0005,1000
em6lojm2,trainsample_1490_run_9,89.76897689768977,0.8823529411476355,0.9133333333028888,90.0375939849624,1490,16,0.0005,1000
cva7wc4n,trainsample_1277_run_9,87.45874587458746,0.924836601276966,0.8233333333058889,90.22556390977444,1277,16,0.0005,1000
k9p40yxm,trainsample_1064_run_9,88.61386138613861,0.8790849672915332,0.8933333333035556,89.28571428571429,1064,16,0.0005,1000
dfnvwkbj,trainsample_851_run_9,80.6930693069307,0.7810457516084626,0.8333333333055555,87.59398496240601,851,16,0.0005,1000
tk8a1024,trainsample_683_run_9,82.34323432343234,0.7745098038962578,0.8733333333042222,87.21804511278195,683,16,0.0005,1000
cvybxvyq,trainsample_426_run_9,77.88778877887789,0.7679738561840531,0.7899999999736667,83.0827067669173,426,16,0.0005,1000
laroyium,trainsample_231_run_9,76.07260726072607,0.803921568601179,0.7166666666427778,81.01503759398496,231,16,0.0005,1000
4nvc2pby,trainsample_2128_run_10,92.07920792079209,0.9215686274208638,0.9199999999693332,93.42105263157896,2128,16,0.0005,1000
e9od1zj2,trainsample_1915_run_10,91.74917491749174,0.9150326797086592,0.9199999999693332,91.72932330827066,1915,16,0.0005,1000
z1errrhz,trainsample_1702_run_10,90.0990099009901,0.9183006535647614,0.8833333333038889,91.16541353383458,1702,16,0.0005,1000
3iiv0jxo,trainsample_1490_run_10,87.78877887788778,0.8790849672915332,0.8766666666374444,90.0375939849624,1490,16,0.0005,1000
lnc53qat,trainsample_1277_run_10,87.62376237623762,0.8692810457232261,0.8833333333038889,90.0375939849624,1277,16,0.0005,1000
c0xhxusw,trainsample_1064_run_10,88.61386138613861,0.895424836572045,0.8766666666374444,87.40601503759399,1064,16,0.0005,1000
tz28wm36,trainsample_851_run_10,81.1881188118812,0.8071895424572814,0.8166666666394444,85.71428571428571,851,16,0.0005,1000
48v66i8c,trainsample_683_run_10,80.85808580858085,0.7875816993206672,0.8299999999723333,86.09022556390977,683,16,0.0005,1000
xj0xnryn,trainsample_426_run_10,78.87788778877888,0.8169934640255885,0.7599999999746666,83.83458646616542,426,16,0.0005,1000
b4x7ir4z,trainsample_231_run_10,77.06270627062707,0.8169934640255885,0.7233333333092222,81.39097744360903,231,16,0.0005,1000
