run_id,name,test_accuracy,test_sensitivity,test_specificity,val_accuracy,train_samples,batch_size,learning_rate,epochs
cbh7hju7,trainpercent_0.3_run_6,81.68316831683168,0.8202614378816908,0.8133333333062222,84.9624060150376,638,16,0.0005,1000
1rq86meu,trainpercent_0.2_run_6,79.20792079207921,0.8169934640255885,0.766666666641111,82.14285714285714,425,16,0.0005,1000
ky45o9hj,trainpercent_0.1_run_6,75.74257425742574,0.748366013047439,0.766666666641111,75.75187969924812,212,16,0.0005,1000
znzbo7at,trainpercent_1_run_7,92.07920792079209,0.9313725489891708,0.9099999999696666,92.4812030075188,2128,16,0.0005,1000
avznlqza,trainpercent_0.9_run_7,92.9042904290429,0.9215686274208638,0.9366666666354444,92.29323308270678,1915,16,0.0005,1000
lra5plh1,trainpercent_0.8_run_7,91.91419141914191,0.9313725489891708,0.9066666666364444,90.41353383458647,1702,16,0.0005,1000
qpzb2a9q,trainpercent_0.7_run_7,89.10891089108911,0.8790849672915332,0.9033333333032222,90.0375939849624,1489,16,0.0005,1000
2me7hfue,trainpercent_0.6_run_7,87.78877887788778,0.8660130718671237,0.8899999999703333,91.54135338345864,1276,16,0.0005,1000
quzv2imm,trainpercent_0.5_run_7,87.78877887788778,0.8823529411476355,0.8733333333042222,87.59398496240601,1064,16,0.0005,1000
3v28l0hm,trainpercent_0.4_run_7,81.02310231023102,0.8071895424572814,0.8133333333062222,86.8421052631579,851,16,0.0005,1000
y2do9wtr,trainpercent_0.3_run_7,80.36303630363037,0.803921568601179,0.8033333333065555,85.33834586466166,638,16,0.0005,1000
cd9dy751,trainpercent_0.2_run_7,79.20792079207921,0.8202614378816908,0.7633333333078889,82.14285714285714,425,16,0.0005,1000
xpty6u27,trainpercent_0.1_run_7,75.9075907590759,0.7222222221986202,0.7966666666401111,75.37593984962406,212,16,0.0005,1000
xf047lao,trainpercent_1_run_8,91.74917491749174,0.9281045751330684,0.9066666666364444,91.72932330827066,2128,16,0.0005,1000
jhaj8zkk,trainpercent_0.9_run_8,89.76897689768977,0.8856209150037379,0.9099999999696666,91.35338345864662,1915,16,0.0005,1000
yzj30w3c,trainpercent_0.8_run_8,90.42904290429044,0.9117647058525566,0.8966666666367777,93.04511278195488,1702,16,0.0005,1000
l673yyj4,trainpercent_0.7_run_8,89.27392739273927,0.9215686274208638,0.8633333333045555,90.41353383458647,1489,16,0.0005,1000
kyttjmqs,trainpercent_0.6_run_8,88.11881188118812,0.905228758140352,0.8566666666381111,89.47368421052632,1276,16,0.0005,1000
8aru0m5o,trainpercent_0.5_run_8,85.8085808580858,0.8562091502988167,0.8599999999713334,87.59398496240601,1064,16,0.0005,1000
jre119if,trainpercent_0.4_run_8,82.83828382838284,0.8300653594499978,0.826666666639111,87.40601503759399,851,16,0.0005,1000
q5rhhw1d,trainpercent_0.3_run_8,81.02310231023102,0.8071895424572814,0.8133333333062222,82.89473684210526,638,16,0.0005,1000
9pdk8ckt,trainpercent_0.2_run_8,79.86798679867987,0.8169934640255885,0.7799999999739999,82.70676691729322,425,16,0.0005,1000
thbtu1ci,trainpercent_0.1_run_8,76.07260726072607,0.7254901960547225,0.7966666666401111,74.62406015037594,212,16,0.0005,1000
pxbo7pov,trainpercent_1_run_9,93.3993399339934,0.9346405228452732,0.9333333333022222,92.85714285714286,2128,16,0.0005,1000
75a1vd15,trainpercent_0.9_run_9,92.57425742574256,0.9346405228452732,0.9166666666361112,93.04511278195488,1915,16,0.0005,1000
9fs6eus9,trainpercent_0.8_run_9,90.5940594059406,0.9084967319964544,0.9033333333032222,90.22556390977444,1702,16,0.0005,1000
jrb1rmp8,trainpercent_0.7_run_9,89.76897689768977,0.905228758140352,0.8899999999703333,89.84962406015038,1489,16,0.0005,1000
itqgerr2,trainpercent_0.6_run_9,87.12871287128714,0.8790849672915332,0.8633333333045555,87.78195488721805,1276,16,0.0005,1000
r3x190gi,trainpercent_0.5_run_9,86.13861386138613,0.8758169934354308,0.8466666666384445,86.65413533834587,1064,16,0.0005,1000
b7hcgow2,trainpercent_0.4_run_9,80.85808580858085,0.7973856208889744,0.8199999999726666,86.8421052631579,851,16,0.0005,1000
0239imx6,trainpercent_0.3_run_9,80.19801980198021,0.7777777777523602,0.826666666639111,84.58646616541353,638,16,0.0005,1000
jn1wq3ng,trainpercent_0.2_run_9,79.37293729372938,0.7843137254645649,0.8033333333065555,82.89473684210526,425,16,0.0005,1000
9tpq0y5v,trainpercent_0.1_run_9,76.89768976897689,0.7156862744864154,0.8233333333058889,75.0,212,16,0.0005,1000
3i0xaygc,trainpercent_1_run_10,91.25412541254126,0.924836601276966,0.89999999997,92.66917293233082,2128,16,0.0005,1000
x68eadfa,trainpercent_0.9_run_10,91.0891089108911,0.9019607842842496,0.9199999999693332,91.72932330827066,1915,16,0.0005,1000
4xxovbrh,trainpercent_0.8_run_10,90.5940594059406,0.8758169934354308,0.9366666666354444,90.97744360902256,1702,16,0.0005,1000
ocvsibj4,trainpercent_0.7_run_10,90.0990099009901,0.9150326797086592,0.8866666666371111,90.97744360902256,1489,16,0.0005,1000
sbf5vher,trainpercent_0.6_run_10,88.61386138613861,0.8856209150037379,0.8866666666371111,91.72932330827066,1276,16,0.0005,1000
147uum40,trainpercent_0.5_run_10,86.96369636963696,0.8562091502988167,0.8833333333038889,90.0375939849624,1064,16,0.0005,1000
ogy9e4m2,trainpercent_0.4_run_10,81.1881188118812,0.813725490169486,0.809999999973,86.2781954887218,851,16,0.0005,1000
lquewt4y,trainpercent_0.3_run_10,80.03300330033002,0.7745098038962578,0.826666666639111,85.33834586466166,638,16,0.0005,1000
se996l4u,trainpercent_0.2_run_10,80.19801980198021,0.813725490169486,0.7899999999736667,82.33082706766918,425,16,0.0005,1000
hw2yceae,trainpercent_0.1_run_10,75.08250825082509,0.8267973855938955,0.6733333333108888,74.43609022556392,212,16,0.0005,1000
