run_id,name,test_accuracy,test_sensitivity,test_specificity,val_accuracy,train_samples,batch_size,learning_rate,epochs
jz9q4rv3,trainsample_1702_run_5,86.63366336633663,0.8660130718671237,0.8666666666377778,88.1578947368421,1702,128,0.005,1000
77pbcwkq,trainsample_1490_run_5,87.95379537953795,0.8790849672915332,0.8799999999706667,90.22556390977444,1490,128,0.005,1000
06ba54m6,trainsample_1277_run_5,86.79867986798679,0.8790849672915332,0.8566666666381111,87.40601503759399,1277,128,0.005,1000
zemyhiw9,trainsample_1064_run_5,80.85808580858085,0.7581699346157461,0.8599999999713334,84.9624060150376,1064,128,0.005,1000
db7ws4fo,trainsample_851_run_5,83.33333333333334,0.8758169934354308,0.7899999999736667,81.57894736842105,851,128,0.005,1000
t7re8z96,trainsample_683_run_5,82.17821782178217,0.8464052287305096,0.7966666666401111,82.14285714285714,683,128,0.005,1000
kyufzpe6,trainsample_426_run_5,78.71287128712872,0.7679738561840531,0.8066666666397777,83.83458646616542,426,128,0.005,1000
ogridgyl,trainsample_231_run_5,77.55775577557755,0.7777777777523602,0.7733333333075555,79.51127819548873,231,128,0.005,1000
pglim1l7,trainsample_2128_run_6,91.74917491749174,0.9150326797086592,0.9199999999693332,92.29323308270678,2128,128,0.005,1000
6t86qg6k,trainsample_1915_run_6,93.23432343234325,0.9313725489891708,0.9333333333022222,93.60902255639095,1915,128,0.005,1000
em85opqh,trainsample_1702_run_6,88.94389438943895,0.8921568627159425,0.8866666666371111,89.84962406015038,1702,128,0.005,1000
rvrcslmx,trainsample_1490_run_6,89.43894389438944,0.9117647058525566,0.8766666666374444,87.78195488721805,1490,128,0.005,1000
0cp1bx3c,trainsample_1277_run_6,87.78877887788778,0.9215686274208638,0.8333333333055555,90.22556390977444,1277,128,0.005,1000
5gom55b2,trainsample_1064_run_6,85.64356435643565,0.8398692810183049,0.8733333333042222,87.96992481203007,1064,128,0.005,1000
s6rbxb2v,trainsample_851_run_6,82.50825082508251,0.8300653594499978,0.8199999999726666,85.52631578947368,851,128,0.005,1000
tocsadoz,trainsample_683_run_6,82.50825082508251,0.8169934640255885,0.8333333333055555,79.69924812030075,683,128,0.005,1000
knrjekos,trainsample_426_run_6,80.03300330033002,0.803921568601179,0.7966666666401111,83.64661654135338,426,128,0.005,1000
ld67adh6,trainsample_231_run_6,76.73267326732673,0.7679738561840531,0.766666666641111,76.31578947368422,231,128,0.005,1000
4zfy7a55,trainsample_2128_run_7,90.26402640264028,0.8986928104281473,0.9066666666364444,90.22556390977444,2128,128,0.005,1000
fqrtxy6n,trainsample_1915_run_7,90.42904290429044,0.9084967319964544,0.89999999997,89.66165413533834,1915,128,0.005,1000
3cs5416a,trainsample_1702_run_7,88.28382838283828,0.8366013071622026,0.929999999969,88.90977443609023,1702,128,0.005,1000
sxht7tr9,trainsample_1490_run_7,87.78877887788778,0.9150326797086592,0.839999999972,88.34586466165413,1490,128,0.005,1000
nuozw5oi,trainsample_1277_run_7,85.47854785478548,0.8725490195793284,0.8366666666387778,87.59398496240601,1277,128,0.005,1000
tusqgfhf,trainsample_1064_run_7,85.14851485148515,0.7875816993206672,0.9166666666361112,88.90977443609023,1064,128,0.005,1000
70x0tuhm,trainsample_851_run_7,80.85808580858085,0.803921568601179,0.8133333333062222,84.77443609022556,851,128,0.005,1000
mm9yg30y,trainsample_683_run_7,81.68316831683168,0.8398692810183049,0.7933333333068888,83.45864661654136,683,128,0.005,1000
sey4ndmo,trainsample_426_run_7,80.6930693069307,0.8300653594499978,0.7833333333072222,83.83458646616542,426,128,0.005,1000
